challengeID,materialHardship
6,0.0909090909090909
7,0
9,0.181818181818182
10,0.0909090909090909
13,0.181818181818182
14,0.272727272727273
16,0.0909090909090909
18,0
20,0
23,0
24,0.0909090909090909
30,0.0909090909090909
35,0.181818181818182
40,0.0909090909090909
43,0.272727272727273
45,0
46,0
47,0
52,0
53,0
55,0.363636363636364
57,0.181818181818182
58,0.0909090909090909
60,0
61,0
62,0
64,0.0909090909090909
66,0
67,0.272727272727273
69,0.181818181818182
70,0
72,0.272727272727273
79,0.454545454545455
80,0
81,0
84,0
85,0.454545454545455
87,0
93,0
94,0.181818181818182
104,0.181818181818182
107,0.181818181818182
110,0
111,0.545454545454545
119,0
123,0.181818181818182
124,0
125,0.181818181818182
127,0
131,0.0909090909090909
135,0.181818181818182
137,0
143,0
145,0
148,0.181818181818182
165,0.454545454545455
167,0.0909090909090909
168,0.0909090909090909
173,0
174,0
182,0.0909090909090909
183,0.454545454545455
185,0.454545454545455
188,0
189,0
192,0
193,0
196,0.272727272727273
199,0
203,0.0909090909090909
204,0.0909090909090909
205,0.272727272727273
208,0.0909090909090909
218,0.272727272727273
221,0.181818181818182
225,0.181818181818182
227,0
230,0
234,0
235,0
236,0.0909090909090909
237,0
238,0.363636363636364
241,0.181818181818182
242,0
247,0
248,0.272727272727273
251,0
254,0.272727272727273
257,0.272727272727273
262,0.181818181818182
263,0.181818181818182
266,0
271,0.181818181818182
279,0
281,0
282,0.272727272727273
283,0
285,0
287,0.727272727272727
289,0.0909090909090909
292,0
295,0
297,0.727272727272727
299,0
300,0
301,0
302,0
304,0
306,0
309,0.0909090909090909
310,0
314,0
315,0
317,0
318,0
321,0
324,0.818181818181818
325,0
330,0.363636363636364
331,0
332,0
334,0
338,0
339,0.545454545454545
340,0.0909090909090909
344,0.181818181818182
347,0
348,0
352,0.0909090909090909
356,0.272727272727273
359,0.545454545454545
367,0
368,0.0909090909090909
373,0
376,0
377,0
380,0
382,0
386,0
388,0
391,0
394,0
401,0.0909090909090909
403,0
407,0.181818181818182
409,0
411,0.181818181818182
413,0
417,0
424,0
425,0
426,0.0909090909090909
427,0.181818181818182
429,0.272727272727273
432,0.454545454545455
435,0
436,0.181818181818182
437,0
440,0.0909090909090909
441,0
443,0.0909090909090909
445,0
447,0.0909090909090909
449,0.454545454545455
453,0
454,0.0909090909090909
464,0
466,0
478,0
481,0.181818181818182
485,0.545454545454545
487,0
492,0.0909090909090909
496,0
497,0
499,0
501,0.272727272727273
507,0
508,0.272727272727273
509,0.272727272727273
510,0.363636363636364
511,0.272727272727273
513,0
515,0
520,0.0909090909090909
522,0.0909090909090909
525,0
528,0
530,0.0909090909090909
534,0
548,0
555,0.181818181818182
557,0
559,0.363636363636364
562,0
564,0
565,0.181818181818182
568,0.363636363636364
572,0
573,0.0909090909090909
575,0
576,0
577,0
578,0.181818181818182
580,0.181818181818182
582,0.454545454545455
584,0
585,0
586,0
587,0.181818181818182
588,0.0909090909090909
590,0
591,0
592,0
594,0
602,0
606,0.454545454545455
612,0.454545454545455
614,0.272727272727273
616,0.181818181818182
617,0
618,0.0909090909090909
622,0
624,0
633,0
635,0
636,0.0909090909090909
639,0.0909090909090909
643,0
644,0
647,0
648,0
655,0.454545454545455
661,0
664,0
666,0.0909090909090909
668,0
671,0
673,0.0909090909090909
678,0.363636363636364
680,0
683,0
684,0.0909090909090909
685,0
686,0
687,0
690,0
698,0.181818181818182
700,0
701,0
712,0.0909090909090909
713,0.0909090909090909
714,0
715,0
717,0.181818181818182
719,0
720,0.0909090909090909
727,0
728,0
732,0
733,0.454545454545455
743,0
744,0.181818181818182
748,0.0909090909090909
750,0.454545454545455
751,0.181818181818182
755,0
759,0
760,0
761,0.0909090909090909
762,0.0909090909090909
766,0.727272727272727
772,0
776,0
779,0.454545454545455
781,0.272727272727273
783,0
790,0
791,0
795,0.0909090909090909
797,0
801,0
803,0.181818181818182
805,0
806,0.363636363636364
807,0.272727272727273
808,0.272727272727273
809,0.272727272727273
812,0.0909090909090909
813,0.0909090909090909
814,0
816,0
820,0
824,0
825,0
828,0
829,0.0909090909090909
830,0.0909090909090909
831,0.181818181818182
833,0.545454545454545
834,0
837,0.0909090909090909
843,0.0909090909090909
846,0.0909090909090909
848,0
858,0.0909090909090909
859,0
860,0.0909090909090909
861,0.181818181818182
862,0.363636363636364
863,0
865,0.0909090909090909
869,0
872,0.363636363636364
874,0
877,0
879,0
886,0
887,0.181818181818182
893,0
894,0
897,0
900,0
901,0.545454545454545
905,0.0909090909090909
907,0
911,0.0909090909090909
912,0
914,0.0909090909090909
917,0
925,0
928,0.0909090909090909
931,0.0909090909090909
936,0.181818181818182
939,0
943,0.181818181818182
947,0
948,0.0909090909090909
950,0
952,0.272727272727273
953,0.0909090909090909
954,0
956,0
958,0
961,0
962,0.0909090909090909
963,0
965,0
972,0.272727272727273
975,0.272727272727273
976,0.0909090909090909
981,0.636363636363636
982,0
983,0
991,0.181818181818182
993,0
994,0
1000,0.181818181818182
1002,0.181818181818182
1004,0
1005,0.0909090909090909
1006,0
1008,0
1010,0
1011,0.0909090909090909
1012,0.363636363636364
1013,0.272727272727273
1014,0.0909090909090909
1017,0.363636363636364
1018,0
1024,0.0909090909090909
1026,0
1028,0.0909090909090909
1029,0.636363636363636
1032,0
1039,0.181818181818182
1044,0
1045,0.454545454545455
1049,0
1059,0
1062,0
1065,0.181818181818182
1069,0
1070,0.636363636363636
1071,0
1072,0.0909090909090909
1079,0
1091,0
1092,0
1095,0
1097,0
1098,0
1103,0
1105,0.0909090909090909
1106,0
1118,0.0909090909090909
1119,0
1122,0.181818181818182
1124,0.272727272727273
1130,0.181818181818182
1134,0
1135,0
1143,0
1144,0
1146,0.0909090909090909
1152,0
1157,0.363636363636364
1159,0
1161,0
1164,0
1166,0
1167,0.0909090909090909
1172,0.0909090909090909
1176,0.454545454545455
1178,0
1179,0
1181,0.454545454545455
1183,0
1184,0
1185,0
1193,0.181818181818182
1194,0
1198,0.0909090909090909
1204,0
1206,0.0909090909090909
1211,0.0909090909090909
1214,0.636363636363636
1215,0
1219,0
1222,0
1223,0.0909090909090909
1225,0
1228,0
1229,0
1232,0
1234,0
1238,0
1246,0
1248,0
1250,0
1252,0.454545454545455
1253,0.545454545454545
1254,0
1255,0.181818181818182
1256,0
1258,0.181818181818182
1259,0
1266,0
1276,0
1280,0.181818181818182
1282,0
1284,0
1286,0
1289,0.0909090909090909
1297,0.636363636363636
1298,0.272727272727273
1301,0
1303,0
1304,0.0909090909090909
1306,0.272727272727273
1307,0.0909090909090909
1312,0.454545454545455
1319,0.0909090909090909
1323,0
1325,0.363636363636364
1326,0
1329,0
1331,0
1336,0
1340,0.0909090909090909
1341,0.727272727272727
1349,0.454545454545455
1350,0
1352,0
1356,0
1359,0.545454545454545
1361,0.272727272727273
1362,0
1367,0
1371,0
1372,0
1373,0
1375,0.0909090909090909
1378,0.454545454545455
1382,0.272727272727273
1383,0.363636363636364
1384,0
1386,0
1387,0
1388,0.272727272727273
1389,0
1391,0.363636363636364
1402,0.636363636363636
1403,0.454545454545455
1408,0
1410,0
1411,0
1412,0
1418,0.0909090909090909
1420,0.272727272727273
1421,0.0909090909090909
1423,0
1432,0
1434,0
1436,0.272727272727273
1442,0
1444,0
1448,0
1452,0.272727272727273
1453,0
1460,0
1462,0.0909090909090909
1463,0
1465,0
1467,0.181818181818182
1471,0.272727272727273
1473,0
1474,0.0909090909090909
1476,0.272727272727273
1477,0
1480,0
1483,0.0909090909090909
1484,0.363636363636364
1485,0
1487,0.363636363636364
1490,0
1495,0.0909090909090909
1496,0
1499,0.363636363636364
1500,0
1505,0
1506,0
1510,0
1511,0
1514,0
1518,0.818181818181818
1521,0
1523,0
1530,0.0909090909090909
1533,0
1534,0.0909090909090909
1538,0
1542,0
1545,0.0909090909090909
1547,0
1550,0
1555,0
1557,0
1562,0.272727272727273
1563,0
1564,0
1566,0
1569,0.0909090909090909
1572,0.0909090909090909
1573,0
1574,0
1583,0
1584,0
1588,0.0909090909090909
1590,0.0909090909090909
1592,0.181818181818182
1593,0
1594,0.363636363636364
1596,0
1602,0
1603,0.363636363636364
1604,0.0909090909090909
1605,0
1608,0
1611,0.181818181818182
1612,0.181818181818182
1616,0
1619,0
1620,0.272727272727273
1621,0
1624,0.0909090909090909
1626,0.454545454545455
1628,0
1632,0.727272727272727
1634,0.0909090909090909
1637,0
1639,0
1641,0
1643,0
1646,0
1648,0.0909090909090909
1650,0
1652,0.272727272727273
1654,0.272727272727273
1660,0.0909090909090909
1663,0
1664,0
1667,0
1670,0.0909090909090909
1675,0
1677,0.0909090909090909
1679,0.0909090909090909
1680,0
1682,0.363636363636364
1686,0
1688,0
1692,0
1696,0
1701,0.181818181818182
1702,0
1713,0.454545454545455
1715,0
1723,0
1724,0.181818181818182
1726,0.0909090909090909
1729,0
1732,0
1733,0.0909090909090909
1734,0
1735,0
1737,0
1739,0
1740,0
1741,0
1744,0
1746,0.0909090909090909
1750,0
1753,0.181818181818182
1755,0
1756,0.0909090909090909
1757,0.0909090909090909
1761,0.272727272727273
1763,0.181818181818182
1765,0.454545454545455
1771,0.0909090909090909
1772,0.272727272727273
1783,0
1788,0.181818181818182
1790,0.272727272727273
1791,0
1793,0
1795,0
1800,0
1804,0
1806,0
1807,0.0909090909090909
1808,0
1810,0.363636363636364
1812,0.272727272727273
1814,0.0909090909090909
1815,0
1817,0
1819,0
1821,0
1824,0
1825,0.181818181818182
1827,0
1829,0
1831,0
1833,0
1834,0
1838,0
1839,0.0909090909090909
1846,0.363636363636364
1852,0
1863,0.0909090909090909
1868,0.181818181818182
1873,0
1874,0.181818181818182
1875,0.181818181818182
1878,0.0909090909090909
1881,0.0909090909090909
1883,0.181818181818182
1886,0.272727272727273
1888,0.0909090909090909
1893,0
1897,0.0909090909090909
1900,0
1903,0.454545454545455
1906,0
1907,0
1909,0.0909090909090909
1911,0.0909090909090909
1912,0.454545454545455
1920,0
1927,0.0909090909090909
1928,0
1932,0.272727272727273
1933,0.363636363636364
1941,0.0909090909090909
1942,0
1953,0
1954,0.0909090909090909
1955,0.0909090909090909
1958,0.272727272727273
1965,0.454545454545455
1970,0.0909090909090909
1978,0
1981,0
1992,0
1995,0
2006,0
2012,0.363636363636364
2014,0
2015,0.363636363636364
2020,0
2024,0
2027,0.0909090909090909
2030,0
2032,0
2036,0.363636363636364
2038,0.181818181818182
2039,0
2041,0.181818181818182
2052,0
2054,0.0909090909090909
2056,0
2058,0
2062,0.454545454545455
2066,0
2067,0.0909090909090909
2069,0
2070,0
2071,0.181818181818182
2075,0
2077,0
2079,0.272727272727273
2084,0.454545454545455
2092,0
2094,0.363636363636364
2095,0
2099,0
2102,0
2103,0.454545454545455
2107,0
2109,0
2110,0
2115,0.0909090909090909
2117,0.272727272727273
2118,0.0909090909090909
2119,0
2120,0
2121,0
2124,0
2126,0.0909090909090909
2128,0
2130,0.0909090909090909
2134,0
2137,0
2140,0
2142,0
2149,0
2150,0.363636363636364
2151,0
2160,0
2165,0
2166,0.181818181818182
2169,0.0909090909090909
2174,0.0909090909090909
2175,0
2177,0
2180,0
2181,0
2182,0
2185,0.363636363636364
2186,0.0909090909090909
2189,0
2190,0.0909090909090909
2193,0.181818181818182
2197,0.272727272727273
2200,0
2203,0.181818181818182
2207,0
2209,0.181818181818182
2213,0
2215,0.0909090909090909
2216,0.181818181818182
2217,0.0909090909090909
2221,0.272727272727273
2227,0.0909090909090909
2228,0.363636363636364
2232,0.0909090909090909
2233,0.363636363636364
2234,0.181818181818182
2235,0.454545454545455
2236,0
2239,0
2248,0
2249,0
2255,0.272727272727273
2256,0
2260,0
2265,0.454545454545455
2266,0.454545454545455
2273,0
2274,0.545454545454545
2279,0.0909090909090909
2289,0
2294,0
2298,0.181818181818182
2302,0.454545454545455
2305,0
2310,0
2317,0.363636363636364
2321,0
2322,0.181818181818182
2324,0
2325,0
2326,0
2333,0.0909090909090909
2336,0.181818181818182
2338,0.181818181818182
2339,0
2346,0.272727272727273
2348,0
2350,0.363636363636364
2351,0
2357,0
2358,0.272727272727273
2361,0
2362,0.363636363636364
2366,0.272727272727273
2369,0
2370,0
2372,0.363636363636364
2373,0.0909090909090909
2374,0
2376,0
2380,0.181818181818182
2383,0
2385,0
2386,0.636363636363636
2389,0.545454545454545
2397,0.363636363636364
2398,0.0909090909090909
2403,0
2406,0.272727272727273
2407,0
2409,0.181818181818182
2411,0.0909090909090909
2412,0.545454545454545
2418,0
2420,0
2422,0
2426,0
2427,0.272727272727273
2430,0
2434,0
2436,0
2441,0
2443,0
2448,0
2449,0
2453,0.363636363636364
2455,0.0909090909090909
2456,0
2460,0.272727272727273
2465,0
2468,0.0909090909090909
2469,0.636363636363636
2470,0
2473,0.0909090909090909
2477,0
2479,0
2481,0
2483,0
2489,0.363636363636364
2490,0.181818181818182
2491,0
2494,0.0909090909090909
2497,0
2500,0
2502,0
2503,0.0909090909090909
2504,0.0909090909090909
2505,0
2512,0
2516,0.363636363636364
2517,0.0909090909090909
2522,0
2523,0.181818181818182
2525,0
2526,0
2527,0
2531,0
2533,0
2536,0.0909090909090909
2537,0
2542,0
2544,0
2545,0
2546,0.0909090909090909
2556,0.272727272727273
2558,0
2560,0
2565,0.0909090909090909
2569,0
2571,0.454545454545455
2572,0.272727272727273
2576,0
2579,0
2580,0
2583,0
2585,0
2587,0
2589,0.363636363636364
2590,0
2594,0
2595,0
2596,0
2598,0
2604,0.181818181818182
2609,0
2610,0
2611,0.0909090909090909
2612,0
2615,0.545454545454545
2620,0
2625,0
2628,0.545454545454545
2629,0
2630,0
2631,0
2634,0
2644,0
2645,0
2646,0.0909090909090909
2647,0.545454545454545
2649,0.0909090909090909
2651,0
2652,0.454545454545455
2653,0.545454545454545
2655,0
2656,0
2657,0
2658,0
2660,0
2661,0.0909090909090909
2664,0.363636363636364
2668,0
2670,0.454545454545455
2674,0
2681,0.0909090909090909
2684,0
2686,0.454545454545455
2689,0
2693,0.0909090909090909
2696,0
2705,0
2714,0.0909090909090909
2719,0
2723,0
2725,0.272727272727273
2730,0.0909090909090909
2731,0
2734,0
2736,0
2742,0.0909090909090909
2743,0
2750,0.272727272727273
2751,0.0909090909090909
2753,0.272727272727273
2755,0
2757,0
2762,0
2764,0.181818181818182
2767,0.0909090909090909
2768,0.181818181818182
2769,0
2775,0
2776,0
2777,0
2778,0
2787,0.454545454545455
2788,0.181818181818182
2789,0
2796,0
2798,0.363636363636364
2799,0
2800,0
2801,0.363636363636364
2803,0.0909090909090909
2805,0.0909090909090909
2808,0.0909090909090909
2809,0
2812,0
2816,0
2825,0
2827,0
2830,0
2833,0
2836,0
2843,0
2844,0
2845,0.181818181818182
2850,0
2852,0
2855,0
2863,0.181818181818182
2864,0.181818181818182
2865,0.0909090909090909
2867,0
2869,0
2874,0.0909090909090909
2877,0.0909090909090909
2879,0
2882,0
2884,0.181818181818182
2892,0
2895,0
2898,0.0909090909090909
2900,0.545454545454545
2901,0
2905,0
2906,0
2907,0
2910,0.272727272727273
2911,0.272727272727273
2912,0.0909090909090909
2918,0.0909090909090909
2920,0.545454545454545
2929,0
2931,0.0909090909090909
2933,0.0909090909090909
2940,0.181818181818182
2941,0
2943,0.0909090909090909
2946,0.454545454545455
2947,0
2948,0.0909090909090909
2954,0
2958,0
2962,0
2964,0.272727272727273
2968,0.0909090909090909
2972,0.0909090909090909
2973,0
2974,0.0909090909090909
2975,0.181818181818182
2983,0
2986,0
2987,0.272727272727273
2988,0.0909090909090909
2989,0
2991,0
2997,0
2998,0.545454545454545
3002,0.0909090909090909
3003,0.181818181818182
3005,0
3010,0.0909090909090909
3011,0
3012,0
3015,0
3017,0
3018,0
3020,0.0909090909090909
3023,0.0909090909090909
3026,0.454545454545455
3029,0
3032,0.181818181818182
3034,0.0909090909090909
3035,0.272727272727273
3038,0
3039,0.545454545454545
3042,0.181818181818182
3043,0.454545454545455
3046,0
3047,0
3049,0
3052,0.181818181818182
3053,0
3058,0.181818181818182
3059,0
3061,0
3063,0
3071,0
3074,0
3076,0
3077,0
3080,0
3081,0
3083,0.363636363636364
3084,0
3087,0.181818181818182
3088,0
3089,0.272727272727273
3101,0.363636363636364
3102,0.363636363636364
3103,0
3105,0
3106,0
3107,0.181818181818182
3109,0.454545454545455
3110,0
3113,0.454545454545455
3117,0.272727272727273
3126,0.454545454545455
3130,0.272727272727273
3131,0
3137,0
3138,0.0909090909090909
3141,0.272727272727273
3144,0
3148,0
3151,0.0909090909090909
3155,0
3159,0.545454545454545
3162,0.0909090909090909
3167,0.636363636363636
3170,0.0909090909090909
3175,0.0909090909090909
3177,0.0909090909090909
3179,0
3180,0.181818181818182
3186,0
3190,0
3193,0
3198,0
3200,0.0909090909090909
3201,0.181818181818182
3202,0
3206,0.0909090909090909
3208,0
3219,0.0909090909090909
3221,0
3223,0.363636363636364
3224,0
3225,0.181818181818182
3230,0
3231,0.0909090909090909
3232,0
3236,0
3237,0
3238,0.272727272727273
3239,0
3241,0
3243,0.545454545454545
3249,0.181818181818182
3252,0
3254,0
3263,0.454545454545455
3268,0.545454545454545
3271,0
3272,0
3273,0.0909090909090909
3277,0.272727272727273
3279,0
3280,0
3281,0.363636363636364
3285,0
3286,0
3289,0.454545454545455
3295,0.181818181818182
3297,0
3298,0.181818181818182
3301,0.181818181818182
3303,0
3304,0.181818181818182
3311,0
3313,0
3319,0
3323,0.0909090909090909
3325,0.181818181818182
3328,0.545454545454545
3330,0
3332,0.272727272727273
3334,0
3335,0
3339,0.363636363636364
3340,0
3341,0
3344,0
3345,0
3346,0
3347,0
3352,0
3355,0.0909090909090909
3356,0.181818181818182
3360,0
3361,0
3365,0.272727272727273
3366,0
3367,0
3370,0.181818181818182
3371,0.181818181818182
3373,0
3378,0
3382,0
3384,0.454545454545455
3386,0
3387,0
3388,0.272727272727273
3389,0.0909090909090909
3390,0.272727272727273
3392,0.272727272727273
3394,0.272727272727273
3395,0
3397,0
3398,0.0909090909090909
3400,0.181818181818182
3402,0.272727272727273
3406,0
3407,0.363636363636364
3411,0
3413,0
3420,0
3422,0
3423,0
3424,0
3426,0
3433,0.272727272727273
3434,0
3438,0
3440,0
3449,0
3450,0.272727272727273
3452,0
3455,0
3459,0
3463,0.272727272727273
3466,0
3468,0.181818181818182
3470,0.0909090909090909
3474,0
3477,0.0909090909090909
3478,0
3481,0
3484,0
3485,0.727272727272727
3488,0.0909090909090909
3493,0
3494,0.181818181818182
3497,0
3500,0
3504,0.0909090909090909
3507,0
3520,0.181818181818182
3521,0.272727272727273
3522,0
3524,0
3529,0
3534,0.0909090909090909
3535,0.181818181818182
3539,0
3544,0.363636363636364
3545,0
3546,0.181818181818182
3554,0
3560,0
3565,0
3567,0
3568,0.0909090909090909
3571,0.0909090909090909
3572,0.0909090909090909
3573,0
3576,0
3581,0.0909090909090909
3585,0.181818181818182
3587,0.181818181818182
3589,0.181818181818182
3591,0.0909090909090909
3592,0.181818181818182
3602,0.363636363636364
3605,0.0909090909090909
3613,0.545454545454545
3616,0
3618,0.0909090909090909
3620,0
3621,0
3625,0
3633,0
3634,0.181818181818182
3639,0
3640,0
3642,0
3643,0.272727272727273
3644,0
3650,0.181818181818182
3651,0
3654,0.272727272727273
3658,0
3659,0
3664,0
3666,0
3667,0.181818181818182
3669,0
3677,0
3678,0.181818181818182
3681,0
3683,0
3684,0
3685,0.636363636363636
3686,0.636363636363636
3689,0.0909090909090909
3694,0
3699,0.181818181818182
3700,0.363636363636364
3701,0
3703,0
3705,0
3706,0
3708,0
3710,0
3711,0.0909090909090909
3713,0.454545454545455
3718,0
3721,0.454545454545455
3724,0
3730,0
3733,0.545454545454545
3734,0
3736,0
3742,0
3743,0.0909090909090909
3752,0.0909090909090909
3755,0.181818181818182
3763,0.272727272727273
3766,0
3769,0
3770,0
3771,0.0909090909090909
3772,0
3773,0.272727272727273
3775,0
3779,0
3782,0
3783,0
3785,0
3789,0
3791,0
3799,0.0909090909090909
3802,0
3803,0
3806,0.363636363636364
3809,0
3815,0.0909090909090909
3820,0.0909090909090909
3821,0
3823,0.0909090909090909
3824,0
3825,0
3830,0
3834,0
3837,0.0909090909090909
3838,0
3839,0
3841,0
3849,0.0909090909090909
3852,0.272727272727273
3854,0.181818181818182
3856,0.363636363636364
3857,0
3858,0
3862,0
3863,0
3866,0
3869,0
3871,0
3873,0
3874,0.363636363636364
3882,0
3885,0
3887,0.545454545454545
3888,0
3894,0.181818181818182
3895,0
3899,0.454545454545455
3905,0
3909,0
3911,0.0909090909090909
3919,0
3920,0
3924,0.0909090909090909
3927,0
3928,0.454545454545455
3930,0.272727272727273
3932,0
3934,0
3938,0.454545454545455
3939,0.272727272727273
3944,0.272727272727273
3949,0
3955,0.181818181818182
3956,0
3959,0
3962,0.0909090909090909
3965,0
3968,0
3973,0.181818181818182
3976,0.454545454545455
3983,0
3988,0
3993,0
4002,0
4007,0
4008,0
4013,0.181818181818182
4016,0
4017,0.0909090909090909
4021,0.0909090909090909
4024,0.0909090909090909
4025,0
4027,0.0909090909090909
4028,0
4030,0
4031,0
4036,0.363636363636364
4040,0
4042,0.272727272727273
4043,0.181818181818182
4045,0.454545454545455
4049,0.0909090909090909
4053,0
4054,0
4056,0.0909090909090909
4062,0
4063,0.272727272727273
4068,0
4071,0.0909090909090909
4073,0.272727272727273
4077,0
4078,0.272727272727273
4082,0
4083,0
4088,0
4090,0.0909090909090909
4097,0.181818181818182
4098,0.0909090909090909
4108,0
4109,0.0909090909090909
4111,0
4121,0
4131,0.363636363636364
4135,0.272727272727273
4138,0.0909090909090909
4142,0.0909090909090909
4146,0.181818181818182
4155,0.0909090909090909
4157,0
4159,0
4165,0.0909090909090909
4167,0
4168,0.0909090909090909
4172,0.181818181818182
4177,0
4179,0.272727272727273
4183,0
4188,0.454545454545455
4193,0.454545454545455
4194,0.363636363636364
4200,0
4202,0
4204,0.272727272727273
4206,0.272727272727273
4213,0.0909090909090909
4216,0
4217,0.272727272727273
4224,0.272727272727273
4229,0
4236,0
4239,0
4241,0
